tc,tc_float,ev,ev_min,ev_max,rank_count
0,0.0,-0.3024018110730442,-0.313804467469379,0.09329906313978897,"{2: 24, 3: 23, 4: 23, 5: 24, 6: 24, 7: 24, 8: 24, 9: 24, 10: 94, 11: 24}"
0,0.1925925925925926,0.145525971424101,0.13489046395370036,0.6015269999053706,"{2: 23, 3: 19, 4: 20, 5: 21, 6: 21, 7: 18, 8: 20, 9: 23, 10: 81, 11: 24}"
0,0.20717131474103587,0.18773400582562635,0.17361286517152782,0.5415544891480178,"{2: 20, 3: 21, 4: 14, 5: 21, 6: 21, 7: 16, 8: 18, 9: 22, 10: 80, 11: 18}"
0,-0.931899641577061,-0.6071648317376184,-0.6180456649436763,-0.1582595461249095,"{2: 23, 3: 22, 4: 23, 5: 20, 6: 20, 7: 22, 8: 22, 9: 24, 10: 83, 11: 20}"
-2,-2.757575757575758,-1.819793974078363,-1.8334166301629793,-1.435978049420829,"{2: 6, 3: 8, 4: 12, 5: 11, 6: 17, 7: 13, 8: 8, 9: 10, 10: 40, 11: 7}"
-6,-6.36734693877551,-2.9062086638228495,-2.9122366756251803,-2.519915344523802,"{2: 7, 3: 5, 4: 3, 5: 4, 6: 4, 7: 3, 8: 3, 9: 3, 10: 15, 11: 2}"
0,-0.6265060240963854,-0.17795352777104875,-0.1897445875463632,0.24744083509313583,"{2: 13, 3: 14, 4: 12, 5: 13, 6: 13, 7: 12, 8: 9, 9: 17, 10: 50, 11: 13}"
1,1.657370517928287,0.4797494365059028,0.46838482529760705,0.8780275382345135,"{2: 20, 3: 17, 4: 20, 5: 19, 6: 19, 7: 19, 8: 20, 9: 14, 10: 83, 11: 20}"
3,3.851851851851852,2.359636161113416,2.344555412977952,2.803298874617679,"{2: 16, 3: 11, 4: 12, 5: 13, 6: 17, 7: 12, 8: 14, 9: 11, 10: 63, 11: 20}"
1,1.2283464566929132,0.13308449706016232,0.12028935227233196,0.5684272999169137,"{2: 12, 3: 6, 4: 6, 5: 14, 6: 9, 7: 11, 8: 9, 9: 10, 10: 39, 11: 11}"
